Bone end -x,Bone end -y,Bone end -z,Palm Position-x,Palm Position-y,Palm Position-z,Sphere radius,alphabet
2.51207,65.5932,29.4643,15.3707,120.42,37.969,44.13549423,K
-12.9683,104.107,-30.3987,15.3707,120.42,37.969,44.13549423,K
-30.8458,120.01,-11.6889,15.3707,120.42,37.969,44.13549423,K
2.98212,72.1414,19.8194,15.3707,120.42,37.969,44.13549423,K
14.4573,66.6614,30.6852,15.3707,120.42,37.969,44.13549423,K
-1.0014,57.9882,41.4494,15.3707,120.42,37.969,44.13549423,K
-14.0515,92.6261,-33.7469,15.3707,120.42,37.969,44.13549423,K
-30.5215,111.262,-19.1288,15.3707,120.42,37.969,44.13549423,K
38.3149,112.084,88.1758,15.3707,120.42,37.969,44.13549423,K
35.1204,115.114,12.8502,15.3707,120.42,37.969,44.13549423,K
16.321,122.899,14.0105,15.3707,120.42,37.969,44.13549423,K
-1.96756,127.976,23.109,15.3707,120.42,37.969,44.13549423,K
-19.4407,128.886,32.5017,15.3707,120.42,37.969,44.13549423,K
35.4521,89.7949,48.389,15.3707,120.42,37.969,44.13549423,K
18.4842,80.8333,3.1853,15.3707,120.42,37.969,44.13549423,K
9.06562,79.7828,7.11348,15.3707,120.42,37.969,44.13549423,K
-9.16743,119.463,-13.3935,15.3707,120.42,37.969,44.13549423,K
-28.3374,127.637,2.92387,15.3707,120.42,37.969,44.13549423,K
17.1281,76.8027,26.8202,15.3707,120.42,37.969,44.13549423,K
13.2777,66.4204,18.8868,15.3707,120.42,37.969,44.13549423,K
2.51207,65.5932,29.4643,15.3707,120.42,37.969,44.13549423,K
-12.9683,104.107,-30.3987,15.3707,120.42,37.969,44.13549423,K
-30.8458,120.01,-11.6889,15.3707,120.42,37.969,44.13549423,K
2.98212,72.1414,19.8194,15.3707,120.42,37.969,44.13549423,K
14.4573,66.6614,30.6852,15.3707,120.42,37.969,44.13549423,K
-1.0014,57.9882,41.4494,15.3707,120.42,37.969,44.13549423,K
-14.0515,92.6261,-33.7469,15.3707,120.42,37.969,44.13549423,K
-30.5215,111.262,-19.1288,15.3707,120.42,37.969,44.13549423,K
-25.8629,130.037,89.9024,-25.3414,103.765,41.4007,47.75598526,K
-46.2705,114.677,19.792,-25.3414,103.765,41.4007,47.75598526,K
-34.0619,98.535,20.692,-25.3414,103.765,41.4007,47.75598526,K
-18.4509,86.0278,25.5211,-25.3414,103.765,41.4007,47.75598526,K
-3.03612,75.9575,32.6965,-25.3414,103.765,41.4007,47.75598526,K
-37.4099,144.773,48.2917,-25.3414,103.765,41.4007,47.75598526,K
-52.9646,119.836,-17.8581,-25.3414,103.765,41.4007,47.75598526,K
-20.803,108.947,-17.6073,-25.3414,103.765,41.4007,47.75598526,K
6.07493,115.799,14.1641,-25.3414,103.765,41.4007,47.75598526,K
13.051,102.495,23.4183,-25.3414,103.765,41.4007,47.75598526,K
-25.9976,142.651,19.6114,-25.3414,103.765,41.4007,47.75598526,K
-53.9258,124.77,-38.811,-25.3414,103.765,41.4007,47.75598526,K
-7.55392,124.76,-30.4389,-25.3414,103.765,41.4007,47.75598526,K
6.20111,122.442,38.5869,-25.3414,103.765,41.4007,47.75598526,K
12.114,109.568,39.844,-25.3414,103.765,41.4007,47.75598526,K
-15.968,138.449,7.52247,-25.3414,103.765,41.4007,47.75598526,K
-53.6025,128.052,-50.0586,-25.3414,103.765,41.4007,47.75598526,K
-0.986818,132.597,-36.7991,-25.3414,103.765,41.4007,47.75598526,K
0.791924,118.177,49.6977,-25.3414,103.765,41.4007,47.75598526,K
8.73205,109.258,51.5057,-25.3414,103.765,41.4007,47.75598526,K
-25.8629,130.037,89.9024,-25.3414,103.765,41.4007,47.75598526,K
-46.2705,114.677,19.792,-25.3414,103.765,41.4007,47.75598526,K
-34.0619,98.535,20.692,-25.3414,103.765,41.4007,47.75598526,K
-18.4509,86.0278,25.5211,-25.3414,103.765,41.4007,47.75598526,K
-3.03612,75.9575,32.6965,-25.3414,103.765,41.4007,47.75598526,K
-37.4099,144.773,48.2917,-25.3414,103.765,41.4007,47.75598526,K
-52.9646,119.836,-17.8581,-25.3414,103.765,41.4007,47.75598526,K
-20.803,108.947,-17.6073,-25.3414,103.765,41.4007,47.75598526,K
6.07493,115.799,14.1641,-25.3414,103.765,41.4007,47.75598526,K
13.051,102.495,23.4183,-25.3414,103.765,41.4007,47.75598526,K
-25.9976,142.651,19.6114,-25.3414,103.765,41.4007,47.75598526,K
-53.9258,124.77,-38.811,-25.3414,103.765,41.4007,47.75598526,K
-7.55392,124.76,-30.4389,-25.3414,103.765,41.4007,47.75598526,K
6.20111,122.442,38.5869,-25.3414,103.765,41.4007,47.75598526,K
12.114,109.568,39.844,-25.3414,103.765,41.4007,47.75598526,K
-15.968,138.449,7.52247,-25.3414,103.765,41.4007,47.75598526,K
-53.6025,128.052,-50.0586,-25.3414,103.765,41.4007,47.75598526,K
-0.986818,132.597,-36.7991,-25.3414,103.765,41.4007,47.75598526,K
0.791924,118.177,49.6977,-25.3414,103.765,41.4007,47.75598526,K
8.73205,109.258,51.5057,-25.3414,103.765,41.4007,47.75598526,K
-25.8629,130.037,89.9024,-25.3414,103.765,41.4007,47.75598526,K
-46.2705,114.677,19.792,-25.3414,103.765,41.4007,47.75598526,K
-34.0619,98.535,20.692,-25.3414,103.765,41.4007,47.75598526,K
-18.4509,86.0278,25.5211,-25.3414,103.765,41.4007,47.75598526,K
-3.03612,75.9575,32.6965,-25.3414,103.765,41.4007,47.75598526,K
-37.4099,144.773,48.2917,-25.3414,103.765,41.4007,47.75598526,K
-52.9646,119.836,-17.8581,-25.3414,103.765,41.4007,47.75598526,K
-20.803,108.947,-17.6073,-25.3414,103.765,41.4007,47.75598526,K
6.07493,115.799,14.1641,-25.3414,103.765,41.4007,47.75598526,K
13.051,102.495,23.4183,-25.3414,103.765,41.4007,47.75598526,K
-25.9976,142.651,19.6114,-25.3414,103.765,41.4007,47.75598526,K
-53.9258,124.77,-38.811,-25.3414,103.765,41.4007,47.75598526,K
-7.55392,124.76,-30.4389,-25.3414,103.765,41.4007,47.75598526,K
6.20111,122.442,38.5869,-25.3414,103.765,41.4007,47.75598526,K
12.114,109.568,39.844,-25.3414,103.765,41.4007,47.75598526,K
-15.968,138.449,7.52247,-25.3414,103.765,41.4007,47.75598526,K
-53.6025,128.052,-50.0586,-25.3414,103.765,41.4007,47.75598526,K
-0.986818,132.597,-36.7991,-25.3414,103.765,41.4007,47.75598526,K
0.791924,118.177,49.6977,-25.3414,103.765,41.4007,47.75598526,K
8.73205,109.258,51.5057,-25.3414,103.765,41.4007,47.75598526,K
-25.8629,130.037,89.9024,-25.3414,103.765,41.4007,47.75598526,K
-46.2705,114.677,19.792,-25.3414,103.765,41.4007,47.75598526,K
-34.0619,98.535,20.692,-25.3414,103.765,41.4007,47.75598526,K
-18.4509,86.0278,25.5211,-25.3414,103.765,41.4007,47.75598526,K
-3.03612,75.9575,32.6965,-25.3414,103.765,41.4007,47.75598526,K
-37.4099,144.773,48.2917,-25.3414,103.765,41.4007,47.75598526,K
-52.9646,119.836,-17.8581,-25.3414,103.765,41.4007,47.75598526,K
-20.803,108.947,-17.6073,-25.3414,103.765,41.4007,47.75598526,K
6.07493,115.799,14.1641,-25.3414,103.765,41.4007,47.75598526,K
13.051,102.495,23.4183,-25.3414,103.765,41.4007,47.75598526,K
-25.9976,142.651,19.6114,-25.3414,103.765,41.4007,47.75598526,K
-53.9258,124.77,-38.811,-25.3414,103.765,41.4007,47.75598526,K
-7.55392,124.76,-30.4389,-25.3414,103.765,41.4007,47.75598526,K
6.20111,122.442,38.5869,-25.3414,103.765,41.4007,47.75598526,K
12.114,109.568,39.844,-25.3414,103.765,41.4007,47.75598526,K
-15.968,138.449,7.52247,-25.3414,103.765,41.4007,47.75598526,K
-53.6025,128.052,-50.0586,-25.3414,103.765,41.4007,47.75598526,K
-0.986818,132.597,-36.7991,-25.3414,103.765,41.4007,47.75598526,K
0.791924,118.177,49.6977,-25.3414,103.765,41.4007,47.75598526,K
8.73205,109.258,51.5057,-25.3414,103.765,41.4007,47.75598526,K
-25.8629,130.037,89.9024,-25.3414,103.765,41.4007,47.75598526,K
-46.2705,114.677,19.792,-25.3414,103.765,41.4007,47.75598526,K
-34.0619,98.535,20.692,-25.3414,103.765,41.4007,47.75598526,K
-18.4509,86.0278,25.5211,-25.3414,103.765,41.4007,47.75598526,K
-3.03612,75.9575,32.6965,-25.3414,103.765,41.4007,47.75598526,K
-37.4099,144.773,48.2917,-25.3414,103.765,41.4007,47.75598526,K
-52.9646,119.836,-17.8581,-25.3414,103.765,41.4007,47.75598526,K
-20.803,108.947,-17.6073,-25.3414,103.765,41.4007,47.75598526,K
6.07493,115.799,14.1641,-25.3414,103.765,41.4007,47.75598526,K
13.051,102.495,23.4183,-25.3414,103.765,41.4007,47.75598526,K
-25.9976,142.651,19.6114,-25.3414,103.765,41.4007,47.75598526,K
-53.9258,124.77,-38.811,-25.3414,103.765,41.4007,47.75598526,K
-7.55392,124.76,-30.4389,-25.3414,103.765,41.4007,47.75598526,K
6.20111,122.442,38.5869,-25.3414,103.765,41.4007,47.75598526,K
12.114,109.568,39.844,-25.3414,103.765,41.4007,47.75598526,K
-15.968,138.449,7.52247,-25.3414,103.765,41.4007,47.75598526,K
-53.6025,128.052,-50.0586,-25.3414,103.765,41.4007,47.75598526,K
-0.986818,132.597,-36.7991,-25.3414,103.765,41.4007,47.75598526,K
0.791924,118.177,49.6977,-25.3414,103.765,41.4007,47.75598526,K
8.73205,109.258,51.5057,-25.3414,103.765,41.4007,47.75598526,K
-22.9708,126.68,87.6994,-22.5353,99.0678,39.8392,48.52596664,K
-43.4958,109.274,18.0416,-22.5353,99.0678,39.8392,48.52596664,K
-31.1751,93.2321,19.0296,-22.5353,99.0678,39.8392,48.52596664,K
-15.6928,80.812,24.4601,-22.5353,99.0678,39.8392,48.52596664,K
-0.295243,71.1668,31.9044,-22.5353,99.0678,39.8392,48.52596664,K
-33.6662,141.386,45.798,-22.5353,99.0678,39.8392,48.52596664,K
-47.6103,114.738,-19.7058,-22.5353,99.0678,39.8392,48.52596664,K
-18.1859,103.288,-20.0787,-22.5353,99.0678,39.8392,48.52596664,K
9.65948,110.703,14.0842,-22.5353,99.0678,39.8392,48.52596664,K
17.3221,96.7253,22.624,-22.5353,99.0678,39.8392,48.52596664,K
-24.8585,138.912,16.1537,-22.5353,99.0678,39.8392,48.52596664,K
-48.6467,119.586,-40.4759,-22.5353,99.0678,39.8392,48.52596664,K
-5.56414,117.085,-36.2409,-22.5353,99.0678,39.8392,48.52596664,K
11.773,119.067,37.9196,-22.5353,99.0678,39.8392,48.52596664,K
15.612,105.362,38.1453,-22.5353,99.0678,39.8392,48.52596664,K
-16.2147,134.062,3.18403,-22.5353,99.0678,39.8392,48.52596664,K
-48.3329,123.367,-51.443,-22.5353,99.0678,39.8392,48.52596664,K
1.7892,126.071,-40.5179,-22.5353,99.0678,39.8392,48.52596664,K
7.32976,116.276,49.9682,-22.5353,99.0678,39.8392,48.52596664,K
10.4239,103.981,48.9721,-22.5353,99.0678,39.8392,48.52596664,K
-22.9708,126.68,87.6994,-22.5353,99.0678,39.8392,48.52596664,K
-43.4958,109.274,18.0416,-22.5353,99.0678,39.8392,48.52596664,K
-31.1751,93.2321,19.0296,-22.5353,99.0678,39.8392,48.52596664,K
-15.6928,80.812,24.4601,-22.5353,99.0678,39.8392,48.52596664,K
-0.295243,71.1668,31.9044,-22.5353,99.0678,39.8392,48.52596664,K
-33.6662,141.386,45.798,-22.5353,99.0678,39.8392,48.52596664,K
-47.6103,114.738,-19.7058,-22.5353,99.0678,39.8392,48.52596664,K
-18.1859,103.288,-20.0787,-22.5353,99.0678,39.8392,48.52596664,K
9.65948,110.703,14.0842,-22.5353,99.0678,39.8392,48.52596664,K
17.3221,96.7253,22.624,-22.5353,99.0678,39.8392,48.52596664,K
-24.8585,138.912,16.1537,-22.5353,99.0678,39.8392,48.52596664,K
-48.6467,119.586,-40.4759,-22.5353,99.0678,39.8392,48.52596664,K
-5.56414,117.085,-36.2409,-22.5353,99.0678,39.8392,48.52596664,K
11.773,119.067,37.9196,-22.5353,99.0678,39.8392,48.52596664,K
15.612,105.362,38.1453,-22.5353,99.0678,39.8392,48.52596664,K
-16.2147,134.062,3.18403,-22.5353,99.0678,39.8392,48.52596664,K
-48.3329,123.367,-51.443,-22.5353,99.0678,39.8392,48.52596664,K
1.7892,126.071,-40.5179,-22.5353,99.0678,39.8392,48.52596664,K
7.32976,116.276,49.9682,-22.5353,99.0678,39.8392,48.52596664,K
10.4239,103.981,48.9721,-22.5353,99.0678,39.8392,48.52596664,K
-22.9708,126.68,87.6994,-22.5353,99.0678,39.8392,48.52596664,K
-43.4958,109.274,18.0416,-22.5353,99.0678,39.8392,48.52596664,K
-31.1751,93.2321,19.0296,-22.5353,99.0678,39.8392,48.52596664,K
-15.6928,80.812,24.4601,-22.5353,99.0678,39.8392,48.52596664,K
-0.295243,71.1668,31.9044,-22.5353,99.0678,39.8392,48.52596664,K
-33.6662,141.386,45.798,-22.5353,99.0678,39.8392,48.52596664,K
-47.6103,114.738,-19.7058,-22.5353,99.0678,39.8392,48.52596664,K
-18.1859,103.288,-20.0787,-22.5353,99.0678,39.8392,48.52596664,K
9.65948,110.703,14.0842,-22.5353,99.0678,39.8392,48.52596664,K
17.3221,96.7253,22.624,-22.5353,99.0678,39.8392,48.52596664,K
-24.8585,138.912,16.1537,-22.5353,99.0678,39.8392,48.52596664,K
-48.6467,119.586,-40.4759,-22.5353,99.0678,39.8392,48.52596664,K
-5.56414,117.085,-36.2409,-22.5353,99.0678,39.8392,48.52596664,K
11.773,119.067,37.9196,-22.5353,99.0678,39.8392,48.52596664,K
15.612,105.362,38.1453,-22.5353,99.0678,39.8392,48.52596664,K
-16.2147,134.062,3.18403,-22.5353,99.0678,39.8392,48.52596664,K
-48.3329,123.367,-51.443,-22.5353,99.0678,39.8392,48.52596664,K
1.7892,126.071,-40.5179,-22.5353,99.0678,39.8392,48.52596664,K
7.32976,116.276,49.9682,-22.5353,99.0678,39.8392,48.52596664,K
10.4239,103.981,48.9721,-22.5353,99.0678,39.8392,48.52596664,K
-22.9708,126.68,87.6994,-22.5353,99.0678,39.8392,48.52596664,K
-43.4958,109.274,18.0416,-22.5353,99.0678,39.8392,48.52596664,K
-31.1751,93.2321,19.0296,-22.5353,99.0678,39.8392,48.52596664,K
-15.6928,80.812,24.4601,-22.5353,99.0678,39.8392,48.52596664,K
-0.295243,71.1668,31.9044,-22.5353,99.0678,39.8392,48.52596664,K
-33.6662,141.386,45.798,-22.5353,99.0678,39.8392,48.52596664,K
-47.6103,114.738,-19.7058,-22.5353,99.0678,39.8392,48.52596664,K
-18.1859,103.288,-20.0787,-22.5353,99.0678,39.8392,48.52596664,K
9.65948,110.703,14.0842,-22.5353,99.0678,39.8392,48.52596664,K
17.3221,96.7253,22.624,-22.5353,99.0678,39.8392,48.52596664,K
-24.8585,138.912,16.1537,-22.5353,99.0678,39.8392,48.52596664,K
-48.6467,119.586,-40.4759,-22.5353,99.0678,39.8392,48.52596664,K
-5.56414,117.085,-36.2409,-22.5353,99.0678,39.8392,48.52596664,K
11.773,119.067,37.9196,-22.5353,99.0678,39.8392,48.52596664,K
15.612,105.362,38.1453,-22.5353,99.0678,39.8392,48.52596664,K
-16.2147,134.062,3.18403,-22.5353,99.0678,39.8392,48.52596664,K
-48.3329,123.367,-51.443,-22.5353,99.0678,39.8392,48.52596664,K
1.7892,126.071,-40.5179,-22.5353,99.0678,39.8392,48.52596664,K
7.32976,116.276,49.9682,-22.5353,99.0678,39.8392,48.52596664,K
10.4239,103.981,48.9721,-22.5353,99.0678,39.8392,48.52596664,K
-22.9708,126.68,87.6994,-22.5353,99.0678,39.8392,48.52596664,K
-43.4958,109.274,18.0416,-22.5353,99.0678,39.8392,48.52596664,K
-31.1751,93.2321,19.0296,-22.5353,99.0678,39.8392,48.52596664,K
-15.6928,80.812,24.4601,-22.5353,99.0678,39.8392,48.52596664,K
-0.295243,71.1668,31.9044,-22.5353,99.0678,39.8392,48.52596664,K
-33.6662,141.386,45.798,-22.5353,99.0678,39.8392,48.52596664,K
-47.6103,114.738,-19.7058,-22.5353,99.0678,39.8392,48.52596664,K
-18.1859,103.288,-20.0787,-22.5353,99.0678,39.8392,48.52596664,K
9.65948,110.703,14.0842,-22.5353,99.0678,39.8392,48.52596664,K
17.3221,96.7253,22.624,-22.5353,99.0678,39.8392,48.52596664,K
-24.8585,138.912,16.1537,-22.5353,99.0678,39.8392,48.52596664,K
-48.6467,119.586,-40.4759,-22.5353,99.0678,39.8392,48.52596664,K
-5.56414,117.085,-36.2409,-22.5353,99.0678,39.8392,48.52596664,K
11.773,119.067,37.9196,-22.5353,99.0678,39.8392,48.52596664,K
15.612,105.362,38.1453,-22.5353,99.0678,39.8392,48.52596664,K
-16.2147,134.062,3.18403,-22.5353,99.0678,39.8392,48.52596664,K
-48.3329,123.367,-51.443,-22.5353,99.0678,39.8392,48.52596664,K
1.7892,126.071,-40.5179,-22.5353,99.0678,39.8392,48.52596664,K
7.32976,116.276,49.9682,-22.5353,99.0678,39.8392,48.52596664,K
10.4239,103.981,48.9721,-22.5353,99.0678,39.8392,48.52596664,K
12.2589,194.477,101.348,25.7414,199.547,47.3404,53.60097122,L
0.383285,201.444,27.5306,25.7414,199.547,47.3404,53.60097122,L
20.7757,203.574,24.3099,25.7414,199.547,47.3404,53.60097122,L
41.1766,202.254,27.974,25.7414,199.547,47.3404,53.60097122,L
59.8161,198.912,33.8424,25.7414,199.547,47.3404,53.60097122,L
-24.5441,190.154,74.0136,25.7414,199.547,47.3404,53.60097122,L
-2.57952,202.335,-11.4028,25.7414,199.547,47.3404,53.60097122,L
16.1201,162.223,9.33266,25.7414,199.547,47.3404,53.60097122,L
35.9966,163.272,16.2234,25.7414,199.547,47.3404,53.60097122,L
52.2853,169.255,22.3964,25.7414,199.547,47.3404,53.60097122,L
-51.0461,188.449,57.4193,25.7414,199.547,47.3404,53.60097122,L
-4.6907,199.926,-32.9017,25.7414,199.547,47.3404,53.60097122,L
17.3309,149.259,32.062,25.7414,199.547,47.3404,53.60097122,L
32.7709,154.194,39.9191,25.7414,199.547,47.3404,53.60097122,L
45.7457,162.562,37.8376,25.7414,199.547,47.3404,53.60097122,L
-66.671,189.496,52.1362,25.7414,199.547,47.3404,53.60097122,L
-6.02426,196.871,-44.1968,25.7414,199.547,47.3404,53.60097122,L
18.8401,152.735,44.7977,25.7414,199.547,47.3404,53.60097122,L
32.4355,158.234,52.5525,25.7414,199.547,47.3404,53.60097122,L
43.6566,165.493,49.5413,25.7414,199.547,47.3404,53.60097122,L
12.2589,194.477,101.348,25.7414,199.547,47.3404,53.60097122,L
0.383285,201.444,27.5306,25.7414,199.547,47.3404,53.60097122,L
20.7757,203.574,24.3099,25.7414,199.547,47.3404,53.60097122,L
41.1766,202.254,27.974,25.7414,199.547,47.3404,53.60097122,L
59.8161,198.912,33.8424,25.7414,199.547,47.3404,53.60097122,L
-24.5441,190.154,74.0136,25.7414,199.547,47.3404,53.60097122,L
-2.57952,202.335,-11.4028,25.7414,199.547,47.3404,53.60097122,L
16.1201,162.223,9.33266,25.7414,199.547,47.3404,53.60097122,L
35.9966,163.272,16.2234,25.7414,199.547,47.3404,53.60097122,L
52.2853,169.255,22.3964,25.7414,199.547,47.3404,53.60097122,L
-51.0461,188.449,57.4193,25.7414,199.547,47.3404,53.60097122,L
-4.6907,199.926,-32.9017,25.7414,199.547,47.3404,53.60097122,L
17.3309,149.259,32.062,25.7414,199.547,47.3404,53.60097122,L
32.7709,154.194,39.9191,25.7414,199.547,47.3404,53.60097122,L
45.7457,162.562,37.8376,25.7414,199.547,47.3404,53.60097122,L
-66.671,189.496,52.1362,25.7414,199.547,47.3404,53.60097122,L
-6.02426,196.871,-44.1968,25.7414,199.547,47.3404,53.60097122,L
18.8401,152.735,44.7977,25.7414,199.547,47.3404,53.60097122,L
32.4355,158.234,52.5525,25.7414,199.547,47.3404,53.60097122,L
43.6566,165.493,49.5413,25.7414,199.547,47.3404,53.60097122,L
12.2589,194.477,101.348,25.7414,199.547,47.3404,53.60097122,L
0.383285,201.444,27.5306,25.7414,199.547,47.3404,53.60097122,L
20.7757,203.574,24.3099,25.7414,199.547,47.3404,53.60097122,L
41.1766,202.254,27.974,25.7414,199.547,47.3404,53.60097122,L
59.8161,198.912,33.8424,25.7414,199.547,47.3404,53.60097122,L
-24.5441,190.154,74.0136,25.7414,199.547,47.3404,53.60097122,L
-2.57952,202.335,-11.4028,25.7414,199.547,47.3404,53.60097122,L
16.1201,162.223,9.33266,25.7414,199.547,47.3404,53.60097122,L
35.9966,163.272,16.2234,25.7414,199.547,47.3404,53.60097122,L
52.2853,169.255,22.3964,25.7414,199.547,47.3404,53.60097122,L
-51.0461,188.449,57.4193,25.7414,199.547,47.3404,53.60097122,L
-4.6907,199.926,-32.9017,25.7414,199.547,47.3404,53.60097122,L
17.3309,149.259,32.062,25.7414,199.547,47.3404,53.60097122,L
32.7709,154.194,39.9191,25.7414,199.547,47.3404,53.60097122,L
45.7457,162.562,37.8376,25.7414,199.547,47.3404,53.60097122,L
-66.671,189.496,52.1362,25.7414,199.547,47.3404,53.60097122,L
-6.02426,196.871,-44.1968,25.7414,199.547,47.3404,53.60097122,L
18.8401,152.735,44.7977,25.7414,199.547,47.3404,53.60097122,L
32.4355,158.234,52.5525,25.7414,199.547,47.3404,53.60097122,L
43.6566,165.493,49.5413,25.7414,199.547,47.3404,53.60097122,L
12.2589,194.477,101.348,25.7414,199.547,47.3404,53.60097122,L
0.383285,201.444,27.5306,25.7414,199.547,47.3404,53.60097122,L
20.7757,203.574,24.3099,25.7414,199.547,47.3404,53.60097122,L
41.1766,202.254,27.974,25.7414,199.547,47.3404,53.60097122,L
59.8161,198.912,33.8424,25.7414,199.547,47.3404,53.60097122,L
-24.5441,190.154,74.0136,25.7414,199.547,47.3404,53.60097122,L
-2.57952,202.335,-11.4028,25.7414,199.547,47.3404,53.60097122,L
16.1201,162.223,9.33266,25.7414,199.547,47.3404,53.60097122,L
35.9966,163.272,16.2234,25.7414,199.547,47.3404,53.60097122,L
52.2853,169.255,22.3964,25.7414,199.547,47.3404,53.60097122,L
-51.0461,188.449,57.4193,25.7414,199.547,47.3404,53.60097122,L
-4.6907,199.926,-32.9017,25.7414,199.547,47.3404,53.60097122,L
17.3309,149.259,32.062,25.7414,199.547,47.3404,53.60097122,L
32.7709,154.194,39.9191,25.7414,199.547,47.3404,53.60097122,L
45.7457,162.562,37.8376,25.7414,199.547,47.3404,53.60097122,L
-66.671,189.496,52.1362,25.7414,199.547,47.3404,53.60097122,L
-6.02426,196.871,-44.1968,25.7414,199.547,47.3404,53.60097122,L
18.8401,152.735,44.7977,25.7414,199.547,47.3404,53.60097122,L
32.4355,158.234,52.5525,25.7414,199.547,47.3404,53.60097122,L
43.6566,165.493,49.5413,25.7414,199.547,47.3404,53.60097122,L
12.2589,194.477,101.348,25.7414,199.547,47.3404,53.60097122,L
0.383285,201.444,27.5306,25.7414,199.547,47.3404,53.60097122,L
20.7757,203.574,24.3099,25.7414,199.547,47.3404,53.60097122,L
41.1766,202.254,27.974,25.7414,199.547,47.3404,53.60097122,L
59.8161,198.912,33.8424,25.7414,199.547,47.3404,53.60097122,L
-24.5441,190.154,74.0136,25.7414,199.547,47.3404,53.60097122,L
-2.57952,202.335,-11.4028,25.7414,199.547,47.3404,53.60097122,L
16.1201,162.223,9.33266,25.7414,199.547,47.3404,53.60097122,L
35.9966,163.272,16.2234,25.7414,199.547,47.3404,53.60097122,L
52.2853,169.255,22.3964,25.7414,199.547,47.3404,53.60097122,L
-51.0461,188.449,57.4193,25.7414,199.547,47.3404,53.60097122,L
-4.6907,199.926,-32.9017,25.7414,199.547,47.3404,53.60097122,L
17.3309,149.259,32.062,25.7414,199.547,47.3404,53.60097122,L
32.7709,154.194,39.9191,25.7414,199.547,47.3404,53.60097122,L
45.7457,162.562,37.8376,25.7414,199.547,47.3404,53.60097122,L
-66.671,189.496,52.1362,25.7414,199.547,47.3404,53.60097122,L
-6.02426,196.871,-44.1968,25.7414,199.547,47.3404,53.60097122,L
18.8401,152.735,44.7977,25.7414,199.547,47.3404,53.60097122,L
32.4355,158.234,52.5525,25.7414,199.547,47.3404,53.60097122,L
43.6566,165.493,49.5413,25.7414,199.547,47.3404,53.60097122,L
11.196,188.933,98.1758,24.6403,193.244,44.2198,53.82190704,L
-0.888357,195.074,24.7459,24.6403,193.244,44.2198,53.82190704,L
19.753,197.109,21.1049,24.6403,193.244,44.2198,53.82190704,L
40.1412,195.632,24.7688,24.6403,193.244,44.2198,53.82190704,L
58.7384,192.167,30.6716,24.6403,193.244,44.2198,53.82190704,L
-26.0049,184.42,71.3838,24.6403,193.244,44.2198,53.82190704,L
-3.2896,194.116,-13.6759,24.6403,193.244,44.2198,53.82190704,L
14.4483,155.679,6.69587,24.6403,193.244,44.2198,53.82190704,L
34.4372,156.644,13.2763,24.6403,193.244,44.2198,53.82190704,L
51.0847,162.506,19.3242,24.6403,193.244,44.2198,53.82190704,L
-53.0976,183.074,55.6738,24.6403,193.244,44.2198,53.82190704,L
-5.45951,190.819,-34.6166,24.6403,193.244,44.2198,53.82190704,L
15.5262,142.943,29.5293,24.6403,193.244,44.2198,53.82190704,L
30.9644,147.271,36.7785,24.6403,193.244,44.2198,53.82190704,L
44.2145,155.666,34.5292,24.6403,193.244,44.2198,53.82190704,L
-68.9022,184.583,51.001,24.6403,193.244,44.2198,53.82190704,L
-7.08331,186.807,-45.3115,24.6403,193.244,44.2198,53.82190704,L
17.1437,146.893,42.0874,24.6403,193.244,44.2198,53.82190704,L
30.7329,151.77,49.2206,24.6403,193.244,44.2198,53.82190704,L
42.0681,158.85,46.1351,24.6403,193.244,44.2198,53.82190704,L
11.196,188.933,98.1758,24.6403,193.244,44.2198,53.82190704,L
-0.888357,195.074,24.7459,24.6403,193.244,44.2198,53.82190704,L
19.753,197.109,21.1049,24.6403,193.244,44.2198,53.82190704,L
40.1412,195.632,24.7688,24.6403,193.244,44.2198,53.82190704,L
58.7384,192.167,30.6716,24.6403,193.244,44.2198,53.82190704,L
-26.0049,184.42,71.3838,24.6403,193.244,44.2198,53.82190704,L
-3.2896,194.116,-13.6759,24.6403,193.244,44.2198,53.82190704,L
14.4483,155.679,6.69587,24.6403,193.244,44.2198,53.82190704,L
34.4372,156.644,13.2763,24.6403,193.244,44.2198,53.82190704,L
51.0847,162.506,19.3242,24.6403,193.244,44.2198,53.82190704,L
-53.0976,183.074,55.6738,24.6403,193.244,44.2198,53.82190704,L
-5.45951,190.819,-34.6166,24.6403,193.244,44.2198,53.82190704,L
15.5262,142.943,29.5293,24.6403,193.244,44.2198,53.82190704,L
30.9644,147.271,36.7785,24.6403,193.244,44.2198,53.82190704,L
44.2145,155.666,34.5292,24.6403,193.244,44.2198,53.82190704,L
-68.9022,184.583,51.001,24.6403,193.244,44.2198,53.82190704,L
-7.08331,186.807,-45.3115,24.6403,193.244,44.2198,53.82190704,L
17.1437,146.893,42.0874,24.6403,193.244,44.2198,53.82190704,L
30.7329,151.77,49.2206,24.6403,193.244,44.2198,53.82190704,L
42.0681,158.85,46.1351,24.6403,193.244,44.2198,53.82190704,L
11.196,188.933,98.1758,24.6403,193.244,44.2198,53.82190704,L
-0.888357,195.074,24.7459,24.6403,193.244,44.2198,53.82190704,L
19.753,197.109,21.1049,24.6403,193.244,44.2198,53.82190704,L
40.1412,195.632,24.7688,24.6403,193.244,44.2198,53.82190704,L
58.7384,192.167,30.6716,24.6403,193.244,44.2198,53.82190704,L
